1514	2719	2
1514	2737	7
1514	2786	2
1514	2893	1
1514	2926	2
1514	2937	1
1514	2949	6
1514	2979	2
1514	3008	1
1514	3009	2
1514	3040	5
1515	1531	3
1515	1680	1
1515	1977	1
1515	1994	4
1515	2079	4
1515	2086	2
1515	2113	1
1515	2118	2
1515	2245	1
1515	2253	1
1515	2261	3
1515	2299	2
1515	2352	2
1515	2450	1
1515	2461	1
1515	2719	1
1515	2786	1
1515	2893	1
1515	2949	3
1515	3040	1
1521	1527	1
1521	1776	4
1521	1782	1
1521	1823	1
1521	1832	1
1521	1945	2
1521	1977	6
1521	1985	2
1521	1994	16
1521	2015	1
1521	2044	1
1521	2045	2
1521	2079	7
1521	2086	12
1521	2113	1
1521	2118	7
1521	2245	9
1521	2253	2
1521	2261	1
1521	2299	16
1521	2352	5
1521	2450	1
1521	2461	3
1521	2488	2
1521	2616	1
1521	2655	1
1521	2659	2
1521	2685	3
1521	2719	1
1521	2737	1
1521	2949	3
1521	3008	1
1521	3040	2
1527	1637	1
1527	1945	1
1527	1977	2
1527	1985	1
1527	1994	5
1527	2079	1
1527	2086	4
1527	2118	2
1527	2245	3
1527	2299	4
1527	2352	2
1527	2488	1
1527	2685	1
1527	2893	1
1527	2926	1
1527	2949	1
1527	3040	1
1531	1680	1
1531	1776	1
1531	1823	1
1531	1994	7
1531	2079	2
1531	2086	4
1531	2196	1
1531	2245	1
1531	2261	3
1531	2299	2
1531	2352	2
1531	2488	1
1531	2737	2
1531	2893	2
1531	2949	3
1531	2979	1
1531	3008	1
1531	3040	2
1560	2079	2
1560	2299	1
1560	2695	2
1560	2719	3
1560	2869	6
1560	2949	1
1594	1680	2
1594	1703	1
1594	1861	1
1594	1915	1
1594	1994	2
1594	2079	3
1594	2086	1
1594	2118	1
1594	2196	1
1594	2245	1
1594	2299	1
1594	2352	2
1594	2511	1
1594	2659	1
1594	2695	1
1594	2719	1
1594	2737	1
1594	2786	2
1594	2869	3
1594	2893	2
1594	2949	6
1594	2979	2
1594	3040	1
1637	1703	1
1637	1832	1
1637	1985	1
1637	1994	5
1637	2044	1
1637	2079	1
1637	2086	3
1637	2118	3
1637	2245	4
1637	2261	1
1637	2299	3
1637	2352	1
1637	2461	1
1637	2659	2
1637	2737	1
1637	2926	1
1637	2949	2
1637	2979	1
1637	3009	1
1637	3040	1
1680	1915	3
1680	1994	1
1680	2079	2
1680	2086	3
1680	2118	1
1680	2245	1
1680	2261	1
1680	2511	2
1680	2649	1
1680	2695	2
1680	2719	3
1680	2737	2
1680	2827	2
1680	2869	4
1680	2937	3
1680	2949	7
1680	2979	2
1703	1915	1
1703	1985	1
1703	1994	9
1703	2044	2
1703	2079	4
1703	2086	8
1703	2118	2
1703	2245	11
1703	2253	1
1703	2261	2
1703	2299	4
1703	2352	6
1703	2461	3
1703	2649	1
1703	2659	1
1703	2737	1
1703	2786	1
1703	2926	1
1703	2934	1
1703	2949	1
1703	2979	1
1703	3009	2
1703	3040	1
1776	1823	1
1776	1832	2
1776	1861	1
1776	1945	1
1776	1985	1
1776	1994	4
1776	2079	2
1776	2086	7
1776	2118	5
1776	2196	1
1776	2245	4
1776	2261	1
1776	2299	8
1776	2352	2
1776	2461	1
1776	2616	1
1776	2655	1
1776	2685	1
1776	2719	1
1776	2737	2
1776	2893	1
1776	2926	2
1776	2949	1
1776	2979	1
1776	3009	1
1776	3040	3
1782	1832	1
1782	1861	1
1782	1915	1
1782	1985	1
1782	1994	2
1782	2079	3
1782	2086	2
1782	2118	1
1782	2196	1
1782	2245	2
1782	2299	1
1782	2450	1
1782	2616	1
1782	2685	1
1782	2719	2
1782	2737	2
1782	2827	1
1782	2893	1
1782	2926	1
1782	2979	2
1782	3009	1
1782	3040	1
1823	1832	1
1823	1985	1
1823	1994	1
1823	2079	5
1823	2086	6
1823	2118	3
1823	2196	1
1823	2245	1
1823	2261	1
1823	2299	1
1823	2352	2
1823	2487	1
1823	2616	1
1823	2655	1
1823	2695	1
1823	2719	1
1823	2737	4
1823	2786	1
1823	2893	1
1823	2949	3
1823	2979	3
1823	3040	2
1832	1945	3
1832	1985	1
1832	2079	2
1832	2086	3
1832	2118	1
1832	2299	5
1832	2461	1
1832	2659	1
1832	2685	1
1832	2926	1
1832	2949	1
1832	2979	1
1832	3009	1
1832	3040	3
1861	1915	1
1861	1985	1
1861	2079	3
1861	2086	1
1861	2196	2
1861	2245	1
1861	2261	1
1861	2450	1
1861	2487	1
1861	2719	2
1861	2737	1
1861	2786	2
1861	2869	1
1861	2893	2
1861	2949	1
1915	1994	1
1915	2079	3
1915	2086	3
1915	2118	1
1915	2196	1
1915	2245	1
1915	2261	1
1915	2299	1
1915	2352	1
1915	2461	1
1915	2487	1
1915	2511	3
1915	2695	2
1915	2719	6
1915	2737	5
1915	2786	1
1915	2869	3
1915	2937	2
1915	2949	6
1915	2979	3
1945	1994	6
1945	2015	1
1945	2044	1
1945	2079	1
1945	2086	6
1945	2118	3
1945	2245	3
1945	2261	1
1945	2299	5
1945	2352	1
1945	2450	1
1945	2461	1
1945	2659	4
1945	2685	1
1945	2926	2
1945	2949	3
1945	3009	2
1945	3040	1
1977	1985	1
1977	1994	13
1977	2015	1
1977	2044	1
1977	2045	1
1977	2079	5
1977	2086	14
1977	2113	1
1977	2118	5
1977	2245	8
1977	2299	14
1977	2352	6
1977	2450	1
1977	2461	1
1977	2487	1
1977	2488	2
1977	2616	3
1977	2685	4
1977	2737	1
1977	2949	3
1985	1994	11
1985	2015	1
1985	2045	1
1985	2079	6
1985	2086	11
1985	2118	2
1985	2196	2
1985	2245	6
1985	2261	1
1985	2299	6
1985	2352	5
1985	2487	1
1985	2616	1
1985	2655	1
1985	2719	1
1985	2737	7
1985	2786	2
1985	2869	2
1985	2893	1
1985	2926	1
1985	2934	1
1985	2949	4
1985	2979	2
1985	3008	1
1985	3040	3
1994	2015	2
1994	2044	5
1994	2045	7
1994	2079	33
1994	2086	48
1994	2113	4
1994	2118	22
1994	2196	6
1994	2245	44
1994	2253	9
1994	2261	6
1994	2299	53
1994	2352	23
1994	2450	6
1994	2461	7
1994	2487	6
1994	2488	7
1994	2616	6
1994	2649	5
1994	2655	3
1994	2659	8
1994	2685	10
1994	2719	6
1994	2737	13
1994	2786	5
1994	2827	6
1994	2869	1
1994	2893	3
1994	2926	3
1994	2934	1
1994	2949	23
1994	2979	8
1994	3008	4
1994	3009	3
1994	3040	10
2015	2079	2
2015	2086	1
2015	2261	1
2015	2299	1
2015	2352	2
2015	2659	2
2015	2737	2
2015	2949	2
2015	2979	1
2044	2079	5
2044	2086	3
2044	2118	1
2044	2245	2
2044	2261	1
2044	2299	3
2044	2352	3
2044	2450	1
2044	2616	1
2044	2949	1
2044	3009	1
2045	2079	3
2045	2086	4
2045	2118	2
2045	2245	5
2045	2299	4
2045	2352	3
2045	2450	1
2045	2461	1
2045	2487	1
2045	2488	3
2045	2616	1
2045	2649	1
2045	2659	1
2045	2685	1
2045	2737	1
2045	2786	1
2045	2949	1
2079	2086	34
2079	2113	3
2079	2118	14
2079	2196	6
2079	2245	20
2079	2253	2
2079	2261	3
2079	2299	20
2079	2352	18
2079	2450	2
2079	2461	3
2079	2487	2
2079	2488	2
2079	2616	3
2079	2649	2
2079	2655	1
2079	2659	3
2079	2685	4
2079	2695	4
2079	2719	19
2079	2737	8
2079	2786	5
2079	2827	5
2079	2869	8
2079	2893	3
2079	2926	3
2079	2937	1
2079	2949	15
2079	2979	9
2079	3008	2
2079	3009	1
2079	3040	8
2086	2113	1
2086	2118	19
2086	2196	4
2086	2245	42
2086	2253	4
2086	2261	12
2086	2299	45
2086	2352	24
2086	2450	4
2086	2461	5
2086	2487	2
2086	2488	6
2086	2511	1
2086	2616	3
2086	2649	2
2086	2655	4
2086	2659	9
2086	2685	6
2086	2695	4
2086	2719	12
2086	2737	14
2086	2786	10
2086	2827	1
2086	2869	6
2086	2893	3
2086	2926	7
2086	2934	3
2086	2937	3
2086	2949	34
2086	2979	16
2086	3008	1
2086	3009	4
2086	3040	19
2113	2196	1
2113	2245	1
2113	2253	2
2113	2261	1
2113	2299	2
2113	2352	1
2113	2461	1
2113	2659	1
2113	2685	1
2113	2719	2
2113	2737	1
2113	2869	1
2113	2949	1
2118	2196	2
2118	2245	17
2118	2253	2
2118	2261	2
2118	2299	17
2118	2352	7
2118	2450	3
2118	2461	4
2118	2487	1
2118	2616	4
2118	2655	2
2118	2659	6
2118	2685	4
2118	2695	2
2118	2719	4
2118	2737	3
2118	2786	3
2118	2827	2
2118	2869	3
2118	2926	2
2118	2949	12
2118	2979	6
2118	3008	1
2118	3009	2
2118	3040	7
2196	2245	5
2196	2253	1
2196	2261	3
2196	2299	3
2196	2352	1
2196	2487	3
2196	2685	1
2196	2719	3
2196	2737	3
2196	2786	1
2196	2827	2
2196	2869	2
2196	2893	1
2196	2949	5
2196	2979	5
2196	3040	3
2245	2253	6
2245	2261	8
2245	2299	38
2245	2352	14
2245	2450	4
2245	2461	5
2245	2487	3
2245	2488	2
2245	2616	4
2245	2649	4
2245	2659	7
2245	2685	3
2245	2719	11
2245	2737	10
2245	2786	5
2245	2827	5
2245	2869	5
2245	2893	8
2245	2926	3
2245	2934	1
2245	2937	2
2245	2949	20
2245	2979	8
2245	3008	1
2245	3040	17
2253	2261	1
2253	2299	7
2253	2352	2
2253	2461	2
2253	2488	1
2253	2649	1
2253	2659	1
2253	2737	1
2253	2786	2
2253	2949	2
2261	2299	6
2261	2352	4
2261	2450	2
2261	2461	2
2261	2487	2
2261	2488	1
2261	2649	1
2261	2659	2
2261	2719	2
2261	2737	3
2261	2786	1
2261	2869	2
2261	2893	1
2261	2937	1
2261	2949	6
2261	3008	1
2261	3009	2
2261	3040	2
2299	2352	14
2299	2450	3
2299	2461	6
2299	2488	4
2299	2616	3
2299	2649	3
2299	2655	1
2299	2659	4
2299	2685	11
2299	2719	4
2299	2737	8
2299	2786	3
2299	2827	2
2299	2869	1
2299	2893	3
2299	2949	18
2299	2979	2
2299	3009	5
2299	3040	12
2352	2450	3
2352	2461	3
2352	2487	1
2352	2488	3
2352	2649	2
2352	2659	5
2352	2685	3
2352	2719	2
2352	2737	3
2352	2786	4
2352	2893	2
2352	2926	1
2352	2934	1
2352	2949	7
2352	2979	4
2352	3008	3
2352	3040	7
2450	2616	1
2450	2659	3
2450	2786	1
2450	2893	1
2450	2926	2
2450	2949	3
2450	2979	1
2461	2488	1
2461	2616	2
2461	2685	2
2461	2719	1
2461	2737	1
2461	2786	1
2461	2926	1
2461	2949	2
2487	2719	1
2487	2737	2
2487	2786	1
2487	2827	1
2487	2869	1
2487	2949	1
2487	2979	1
2487	3040	1
2488	2649	1
2488	2685	1
2488	2737	1
2488	2786	1
2488	2949	1
2511	2719	3
2511	2737	2
2511	2869	2
2511	2937	2
2511	2949	3
2511	2979	1
2616	2659	1
2616	2685	2
2616	2719	1
2616	2827	1
2616	2926	2
2616	2949	1
2649	2685	1
2649	2719	1
2649	2737	2
2649	2827	2
2649	2869	1
2649	2926	1
2649	2937	1
2649	2949	1
2649	2979	1
2655	2737	3
2655	2786	1
2655	2934	1
2655	2949	2
2655	3040	2
2659	2737	3
2659	2869	1
2659	2893	1
2659	2934	1
2659	2949	3
2659	2979	3
2659	3040	1
2685	2719	1
2685	2737	1
2685	2893	1
2685	2949	2
2685	3040	1
2695	2719	2
2695	2786	1
2695	2827	1
2695	2869	11
2695	2926	1
2695	2949	15
2695	2979	4
2695	3040	2
2719	2737	3
2719	2827	1
2719	2869	12
2719	2893	3
2719	2926	1
2719	2937	3
2719	2949	18
2719	2979	9
2719	3008	1
2719	3040	4
2737	2786	2
2737	2827	4
2737	2869	3
2737	2893	1
2737	2926	1
2737	2934	1
2737	2937	2
2737	2949	11
2737	2979	5
2737	3040	5
2786	2869	1
2786	2893	2
2786	2949	3
2786	2979	3
2786	3040	5
2827	2869	2
2827	2926	1
2827	2937	2
2827	2949	1
2827	2979	2
2869	2893	1
2869	2937	2
2869	2949	20
2869	2979	4
2893	2949	2
2893	2979	3
2893	3009	1
2893	3040	2
2926	2949	3
2926	2979	2
2926	3040	2
2934	2949	1
2934	2979	1
2937	2949	2
2949	2979	14
2949	3008	3
2949	3009	1
2949	3040	15
2979	3008	1
2979	3040	3
3008	3040	2
